review_id,source,category,stars,sentiment_label,review_text,review_date
6d662408-780b-4d1d-a71f-99033664a989,Walmart,Home & Kitchen,3,0,"After a month of use, I works fine..",2024-08-17
82933211-767b-4679-ad56-c2500fe4a6d6,BestBuy,Automotive,3,1,"From my experience, I average quality. The courier was fine.!!",2023-02-24
aca3ce31-4356-4b36-b31f-7855c6162341,Yelp,Toys & Games,3,1,"Overall, I met expectations. The manual was fine..",2025-04-06
678d3b57-aa3c-4947-a2d1-82e68efe102b,Target,Automotive,3,0,"Overall, I does what it says. The setup was fine.!!",2025-04-29
ab46cebf-4733-4ce9-addc-06f480f043cc,BestBuy,Apparel,3,1,"To be fair, I okay for the price. The easy was fine. The premium was fine..",2025-06-04
e9bdb1b7-f154-4e66-ac90-d49bec0dcffc,Amazon,Electronics,3,1,"After using it for a week, I as expected. The defect was fine.!",2024-12-19
67da0aeb-ee76-4aea-970d-1f9ebe815319,Walmart,Beauty,3,0,"After using it for a week, I average quality. The instructions was fine..",2023-05-20
233bc946-59aa-43a3-9d2e-ea08b3e6b2af,Etsy,Beauty,3,0,"After using it for a week, I average quality. The help was fine.!!",2025-01-06
1a99f8bb-9822-4acb-a9a3-c459aea33e77,Newegg,Electronics,3,1,"After using it for a week, I decent overall. The value was fine..",2023-04-28
25c37f0e-c9d8-4798-a1aa-27196e55fdfd,Amazon,Apparel,5,1,"From my experience, I highly recommend. The premium was great. The price was great..",2023-09-11
fcdb3aed-7a1b-4f3d-8a07-9df5ab49ccac,Amazon,Beauty,2,0,"Overall, I terrible experience..",2024-02-05
0c3ea6f2-1ff7-446f-a330-dd4932f4a7d1,Amazon,Electronics,2,0,"To be fair, I arrived late. The flimsy was bad..",2025-04-19
abf3ad15-3946-4cc4-bf52-26365b009f3a,Newegg,Beauty,5,1,"Honestly, I solid performance. The value was great..",2025-05-29
0abfcfe6-f1c4-4bb2-b586-db51c367d2cb,Amazon,Pet Supplies,3,1,"After using it for a week, I met expectations. The build was fine.!",2023-07-09
d17625a8-788e-42a9-aa9a-88aca8e68170,Newegg,Home & Kitchen,3,1,"After using it for a week, I nothing special. The service was fine. The value was fine..",2024-05-02
70da9a97-28eb-4643-8d9f-cbb773f9c34e,BestBuy,Grocery,3,1,"After using it for a week, I works fine..",2024-08-25
be7c2b2d-84e0-471c-b1fc-1af86732fd11,BestBuy,Grocery,3,0,"After using it for a week, I works fine. The late was fine. The cheap was fine..",2024-04-20
76885ff4-a80a-4ac3-b509-fc7dc6917591,Newegg,Toys & Games,3,1,"Overall, I met expectations. The shipping was fine.!!",2024-04-13
f10f31b9-c12a-4fa9-8de6-293fa2995398,Walmart,Apparel,3,1,"From my experience, I met expectations. The quality was fine.!!",2023-02-04
b10910a9-b9db-4adf-bf0d-f18b3eb180c4,Target,Pet Supplies,3,0,"Honestly, I does what it says..",2024-04-24
ca7d682a-13de-4c7b-af46-cc2c92e14393,BestBuy,Grocery,3,0,"Honestly, I does what it says. The cost was fine..",2023-12-24
263c8819-8d79-4d6e-8a4e-b30e8d092568,Target,Automotive,3,1,"Overall, I as expected..",2024-11-02
a807b507-6a4b-4943-939d-8fbebcb58f71,BestBuy,Home & Kitchen,3,1,"After using it for a week, I acceptable. The cheap was fine..",2023-10-13
94b4b4ab-d085-41e1-98c7-61910ad97437,Target,Sports & Outdoors,3,1,"To be fair, I okay for the price. The defect was fine.?",2024-04-28
02f81871-ff1a-4f0b-9871-d638940942a8,Etsy,Pet Supplies,3,1,"After using it for a week, I average quality. The rude was fine.!!",2023-05-13
d8f8f5bf-b374-487e-b42d-caaa3ea0bbf9,Walmart,Books,1,0,"From my experience, I doesn't work. The easy was bad.?",2023-03-11
46b82f7f-573b-464d-a61d-40ac7bf91419,Amazon,Electronics,3,0,"Overall, I average quality. The service was fine..",2024-05-26
51a8a6c3-dd59-4847-b1e3-71dfc8ec47be,BestBuy,Grocery,2,0,"After a month of use, I no support. The service was bad..",2023-04-18
09d05ede-a968-4e31-9a75-15802b95ef50,Etsy,Home & Kitchen,3,0,"Overall, I met expectations. The agent was fine. The delivery was fine.!!",2023-04-28
ea751df1-0ae4-4946-a17a-11ab781e0fdf,Newegg,Electronics,1,0,"To be fair, I broken on arrival. The price was bad..",2024-09-13
05e368ae-f058-4e57-966f-cecaf198d66c,Yelp,Electronics,3,0,"To be fair, I acceptable. The delivery was fine. The worth was fine.?",2023-05-17
1aa7d52f-b395-45be-81fa-f6e628d3e1f3,Walmart,Pet Supplies,3,0,"Honestly, I nothing special. The shipping was fine..",2024-03-24
0f45c1f8-d713-4cf8-b1c7-9a44a608ecd1,Yelp,Sports & Outdoors,3,1,"To be fair, I nothing special. The worth was fine. The install was fine..",2023-03-30
8e72b6f5-ea07-4788-8914-1edc09b758fa,Amazon,Pet Supplies,3,0,"In summary, I okay for the price.!",2025-04-09
8aad15e8-646b-4612-9fd5-b28e44a49df2,Amazon,Home & Kitchen,3,0,"From my experience, I acceptable. The late was fine. The premium was fine..",2023-12-15
0474605a-ece5-4d36-a4d5-37c0356cc4aa,Etsy,Home & Kitchen,3,0,"After a month of use, I as expected. The confusing was fine. The shipping was fine..",2024-08-07
ffa2bc39-8d14-45cd-86e1-2c7b72ef2af6,Walmart,Grocery,1,0,"From my experience, I not as described. The easy was bad..",2025-03-31
508c8d94-d1d7-4740-9eb1-ee40e4a70749,Target,Apparel,1,0,"To be fair, I hard to set up. The manual was bad..",2024-08-05
8b2c6ba5-2fb5-48ba-be7b-0107c60f5fed,Yelp,Apparel,4,1,"Honestly, I worth every penny. The value was great..",2023-05-01
385aefc4-54e2-4a99-826a-55c5eccbd537,Yelp,Grocery,1,0,"Honestly, I very disappointed. The value was bad. The premium was bad.!",2023-08-18
631d07b0-85a5-4da1-9351-90d51deee0e8,Newegg,Sports & Outdoors,3,1,"Honestly, I works fine. The late was fine. The responsive was fine..",2025-06-12
fb3c4b06-5342-4f64-bbaf-8390a66291cb,BestBuy,Home & Kitchen,3,1,"In summary, I okay for the price. The instructions was fine. The courier was fine.!!",2024-02-13
0eb6f77a-447e-476f-a121-98c0b4c3ea82,Amazon,Pet Supplies,2,0,"From my experience, I cheaply made. The defect was bad. The setup was bad..",2025-08-17
4a15a90a-513c-49d2-b95d-60e9362ae745,Etsy,Sports & Outdoors,3,1,"Overall, I does what it says..",2024-03-07
bbfd0bc4-9fc6-4d47-8305-5d02ea25265c,Yelp,Sports & Outdoors,1,0,"In summary, I not as described. The support was bad. The shipping was bad..",2025-08-04
bda7cc4d-fe2c-4801-997f-7d782312c9c9,Yelp,Electronics,3,1,"After a month of use, I decent overall. The quality was fine.!",2023-12-21
055e5023-633a-42d9-b738-fd0c841156b7,Target,Apparel,3,1,"To be fair, I okay for the price. The premium was fine..",2023-10-05
0e47f3af-fa71-4858-afa4-229c5109061f,Amazon,Electronics,2,0,"From my experience, I very disappointed. The confusing was bad..",2024-10-27
cbc18f23-bd4b-4e43-834e-9708697ea2e1,Target,Books,3,1,"After a month of use, I decent overall. The durable was fine..",2023-01-22
58fb9dac-64ee-48e0-897f-645cdb9c8d9a,Amazon,Electronics,1,0,"From my experience, I no support. The build was bad. The value was bad.?",2024-11-29
f03dfd91-9f73-48b2-97d2-e0d0eae67379,Walmart,Electronics,3,0,"To be fair, I decent overall. The price was fine.?",2024-12-13
63787d7b-5672-4fcb-b435-937334735bf8,Target,Home & Kitchen,3,0,"In summary, I met expectations. The courier was fine..",2024-03-24
2c18196d-2719-46ee-89eb-b7529fff40c6,Walmart,Apparel,2,0,"In summary, I confusing instructions. The help was bad. The expensive was bad..",2024-03-23
1b6be71d-2aef-4b43-8355-9e5368a4c1b3,Yelp,Electronics,1,0,"Overall, I waste of money. The quality was bad. The courier was bad..",2024-02-27
dade29a7-6a34-402a-b146-c31ca573c4b3,Walmart,Automotive,3,0,"In summary, I does what it says. The delivery was fine. The worth was fine.!",2023-03-20
42c98284-e0c9-4c18-a864-21c30fc5481f,Yelp,Electronics,3,0,"Honestly, I decent overall. The cost was fine.!",2023-11-18
9b9fc901-8a8f-420a-aee1-f17d7261d919,Walmart,Books,3,1,"From my experience, I nothing special. The durable was fine. The cost was fine.?",2024-05-05
5f537361-8ffb-466f-b59d-10b39429adf9,Etsy,Apparel,3,0,"Honestly, I okay for the price. The setup was fine..",2024-05-21
21713172-7e49-491b-9cb0-86c7dd890d47,Newegg,Books,3,1,"After using it for a week, I nothing special. The agent was fine.!!",2025-08-22
776be77a-c194-46f8-a684-9cb23c5b0af3,Newegg,Books,3,1,"After a month of use, I as expected. The expensive was fine..",2024-06-23
92a056aa-07f7-4261-8024-afe571513319,BestBuy,Sports & Outdoors,4,1,"From my experience, I fantastic buy. The instructions was great..",2023-02-25
2b81a228-8e25-47c2-823f-b6164a404773,Target,Books,1,0,"To be fair, I broken on arrival. The premium was bad.!!",2023-03-22
4c6f5414-118f-431e-aa60-5feeda12c5b6,Yelp,Beauty,5,1,"In summary, I solid performance. The rude was great.!!",2025-01-29
c22dfaee-9ae5-4d98-bfb4-2d52a228c2d0,Yelp,Automotive,3,1,"After using it for a week, I okay for the price. The easy was fine..",2023-02-06
8e0b61cb-2902-45af-9b1f-2865b5996f56,Etsy,Beauty,3,1,"Overall, I decent overall. The defect was fine. The confusing was fine.!",2024-05-25
21ecbb5d-25cf-4bb9-9866-2d2cdc156c9d,BestBuy,Electronics,3,1,"To be fair, I works fine. The rude was fine.!!",2025-04-27
eb347e39-ba31-4072-8f22-12fc7eaf3833,Amazon,Apparel,3,1,"To be fair, I works fine. The value was fine..",2023-01-20
39e028c8-972f-46a3-95bd-d1e94d847ef4,Target,Toys & Games,3,1,"In summary, I decent overall. The quality was fine..",2024-01-24
c65d3d58-1f5d-4e1b-8e36-a25e5c8c47d7,Etsy,Home & Kitchen,3,1,"From my experience, I met expectations.!",2024-11-07
15bb748c-9474-4613-9d4d-34c3c6c36884,Amazon,Sports & Outdoors,2,0,"After a month of use, I cheaply made..",2025-08-17
16ebb58b-8d6e-4403-aa80-a77bf60e62f1,Walmart,Electronics,2,0,"After a month of use, I no support. The help was bad.!!",2025-04-09
0ea9393d-7179-4f3c-8f87-1065f2b6c2c3,Yelp,Pet Supplies,5,1,"Overall, I worth every penny..",2025-01-13
b11af2b2-91f1-40b7-bb26-373f1ca2ba6e,Target,Pet Supplies,3,0,"After a month of use, I met expectations. The worth was fine. The defect was fine.!",2025-04-06
6cbd6df2-c118-4e08-8e57-fb4f4d54e3b0,Walmart,Apparel,1,0,"After using it for a week, I hard to set up. The defect was bad.!!",2025-05-29
35a4a67c-9c2c-4b85-ac42-34ca975aa481,Target,Automotive,3,1,"After using it for a week, I met expectations. The instructions was fine.!!",2023-06-16
ef4b82a3-f734-4b7e-a8cd-21eac4082d7d,Target,Toys & Games,3,1,"Honestly, I nothing special. The install was fine. The quality was fine.!!",2023-03-29
92c2522b-1a13-4c58-b26f-ef7512714504,Newegg,Beauty,3,0,"Honestly, I as expected. The easy was fine.?",2023-02-09
ac264951-6b5b-451b-bee9-0dad9b882b62,BestBuy,Pet Supplies,2,0,"After using it for a week, I not as described. The arrived was bad.!!",2025-03-12
44f78238-00cd-408d-bee9-8acb4ace38f6,Amazon,Pet Supplies,3,1,"Honestly, I okay for the price..",2025-05-06
5fd181b8-ded2-4733-908e-1d666e327a45,Newegg,Sports & Outdoors,1,0,"To be fair, I poor quality. The flimsy was bad.!",2024-03-26
d6bbe7c3-542c-4d6a-aa22-65a73fe732b0,Target,Electronics,3,0,"To be fair, I does what it says. The help was fine..",2024-02-23
b4b1a0ee-200d-4f03-9daf-ca177e9daac3,Walmart,Electronics,3,1,"From my experience, I okay for the price. The expensive was fine..",2023-03-07
9fbb28d7-a508-47e2-9b7b-59df96f1915c,Yelp,Grocery,3,1,"Honestly, I works fine. The easy was fine..",2023-05-11
456aca1d-8999-424b-a56c-9bbf35df6c06,Etsy,Beauty,1,0,"After using it for a week, I poor quality. The cost was bad. The rude was bad.!",2023-08-27
77f0548c-4b65-45a5-8d3f-5bdf5a1f1fb0,Etsy,Apparel,3,1,"From my experience, I does what it says. The cost was fine. The packaging was fine..",2024-08-16
2081cc5c-56e9-4c59-91ad-06e21420b32f,Amazon,Books,3,1,"Overall, I as expected. The packaging was fine. The install was fine.!!",2023-09-21
be82a3b9-0cf4-4ff2-820b-fffa4a21ea6a,Etsy,Electronics,3,0,"After using it for a week, I acceptable. The value was fine.!",2024-09-06
a328a18e-26c7-4b5f-8717-fa2008f46720,BestBuy,Beauty,3,0,"To be fair, I okay for the price. The delivery was fine. The rude was fine..",2024-06-07
3c9c4487-4b3a-47ad-a4e6-6e073eadfd85,Yelp,Apparel,3,0,"Honestly, I nothing special..",2025-04-29
5c078e58-2f41-4b46-b29a-ca83d44c64ea,Amazon,Toys & Games,1,0,"In summary, I unhappy with the purchase. The agent was bad. The durable was bad.!",2023-12-01
50b1aa9f-fba9-42aa-9ad4-699bed6b3281,Newegg,Pet Supplies,3,1,"To be fair, I acceptable. The expensive was fine..",2024-04-26
9d434e56-82aa-4289-b758-3d94b66d5e8d,Walmart,Sports & Outdoors,3,1,"Honestly, I does what it says. The service was fine.!",2023-10-25
b9312faf-6a44-42bc-ad82-3e632d1dfe87,Walmart,Home & Kitchen,3,0,"From my experience, I does what it says. The price was fine..",2025-04-07
c7a95a70-92f8-4057-be97-fc677da7cb7a,Walmart,Books,3,0,"After using it for a week, I as expected. The premium was fine..",2025-08-20
60e67424-e5c3-4017-bd74-9712cc9e1d3c,Target,Beauty,3,0,"After using it for a week, I does what it says. The packaging was fine..",2024-01-26
e39a030b-9de5-4fb2-b3d1-3650e2da60a4,Amazon,Apparel,3,0,"From my experience, I nothing special. The value was fine.?",2024-07-05
87fb89ec-797f-4590-8701-a430832687d7,Newegg,Apparel,3,1,"From my experience, I as expected. The delivery was fine..",2024-11-06
74d9b974-c792-45de-a795-2b24e1352050,Walmart,Automotive,3,1,"Honestly, I decent overall. The easy was fine..",2025-05-06
a4d52280-0a52-48d2-8d8f-92323f702174,BestBuy,Pet Supplies,3,0,"After a month of use, I nothing special. The easy was fine. The service was fine..",2023-08-25
641eaeac-d0b0-4bff-8706-384e7971b8a9,BestBuy,Grocery,3,0,"To be fair, I okay for the price. The worth was fine. The shipping was fine.?",2024-01-06
227baa3b-0d8b-4846-a8f4-0b972d70830a,BestBuy,Apparel,3,0,"Overall, I as expected. The rude was fine..",2024-10-31
24906e35-d037-41e6-a177-5e26f10e8b1b,Walmart,Grocery,3,1,"In summary, I nothing special. The confusing was fine. The flimsy was fine..",2025-08-05
24bd61ce-392d-442a-b12f-6f7c9195f745,Yelp,Automotive,3,1,"From my experience, I met expectations. The responsive was fine..",2024-09-12
f55065d3-7d09-4796-8e2d-c6c3c8f43257,Newegg,Sports & Outdoors,3,0,"Honestly, I works fine. The easy was fine..",2023-03-25
c289df50-cf14-4b20-816e-b499d638f8c5,Target,Toys & Games,3,1,"From my experience, I as expected. The service was fine..",2024-10-09
f460321e-b9b2-4d11-8bc5-08037ddfa7ee,Yelp,Beauty,5,1,"Overall, I packed well. The flimsy was great..",2023-05-04
52286ca2-31ab-438a-9545-603483f85c9d,BestBuy,Toys & Games,3,0,"To be fair, I as expected. The worth was fine..",2023-05-10
54690684-e058-4257-8771-74a6ef2df63d,Newegg,Electronics,1,0,"After using it for a week, I hard to set up. The support was bad..",2023-03-16
7ea7bbad-ee41-497b-b37b-afecc2c3b3a9,Walmart,Home & Kitchen,2,0,"To be fair, I overpriced. The value was bad. The late was bad..",2023-05-11
fa3cc864-1725-4348-bd14-79191f3c1d16,Etsy,Toys & Games,1,0,"Honestly, I cheaply made. The cost was bad. The defect was bad..",2023-12-11
ce9b89ea-5fd0-4dfa-b14e-aa3d590f88e7,Walmart,Books,1,0,"From my experience, I doesn't work..",2025-01-09
cde414c1-a485-449e-a929-6073871d3a08,Amazon,Electronics,3,1,"After using it for a week, I acceptable. The agent was fine. The confusing was fine..",2025-01-28
bcd56860-3e97-4c70-a2e3-8f85e63fa6ee,BestBuy,Toys & Games,3,0,"In summary, I decent overall. The manual was fine..",2025-01-11
afc37054-2e76-41d2-b2d2-083940b4f857,Newegg,Pet Supplies,3,1,"Overall, I as expected..",2025-07-06
35db1c68-278e-47e4-9270-d9ec9dba75d9,Walmart,Electronics,3,0,"After using it for a week, I acceptable. The responsive was fine..",2024-01-24
974e98d8-786e-4f50-9de7-882ba8ed5a79,Target,Books,3,0,"From my experience, I average quality.!!",2025-08-25
b6f3536d-598d-4912-b109-dc13bc16c6d5,Yelp,Apparel,3,1,"Honestly, I works fine. The agent was fine.!",2024-07-31
487e0b66-f6b1-49d7-83ea-113e3b0185fe,Walmart,Automotive,3,0,"Honestly, I as expected. The flimsy was fine..",2024-01-29
b69f5e3e-ed4d-4976-a083-b2956d29e603,Newegg,Books,3,0,"Overall, I average quality. The shipping was fine..",2024-03-16
c8a15108-8273-43ef-acfe-b4ebe43c9e2e,BestBuy,Automotive,1,0,"Overall, I doesn't work. The courier was bad. The durable was bad..",2023-10-19
f42d7d83-ac4b-463c-a407-b1a95b33c10d,Amazon,Home & Kitchen,3,1,"To be fair, I works fine. The durable was fine..",2023-08-18
7433123a-e647-43cb-b2fa-fcd720417030,BestBuy,Home & Kitchen,1,0,"From my experience, I confusing instructions. The durable was bad..",2025-08-04
cb14ead5-9dfe-4fcc-a76c-20476936de55,Etsy,Beauty,3,0,"In summary, I works fine. The service was fine. The quality was fine..",2023-01-29
4e1299a0-f936-4c9f-8640-70098e497e99,Amazon,Pet Supplies,3,0,"From my experience, I as expected..",2023-01-07
e2f2196e-2171-4b85-88b1-964de8dedaa2,Newegg,Grocery,3,1,"Honestly, I does what it says. The expensive was fine. The install was fine.?",2025-01-19
91004455-1d63-4643-843c-573862db77e3,Walmart,Grocery,3,0,"Overall, I average quality. The confusing was fine. The arrived was fine..",2024-03-31
262fa0b6-ea81-4368-81a3-4ea76eabdd27,Target,Toys & Games,3,1,"After a month of use, I works fine. The quality was fine..",2023-10-13
fc484699-adf2-4a51-b5d3-48d57fb4f950,BestBuy,Apparel,1,0,"After using it for a week, I no support. The setup was bad..",2025-01-14
9bfe3f46-aed0-4726-899a-4edc5f4f9612,BestBuy,Apparel,3,0,"Honestly, I average quality. The premium was fine.!!",2024-04-09
a1d46623-af5c-4797-8ad2-118e630e9e37,Etsy,Automotive,2,0,"After using it for a week, I no support. The setup was bad..",2025-07-02
90806fc4-a85e-4b04-b0db-d1eddf6ab10d,Target,Electronics,3,0,"After a month of use, I okay for the price. The responsive was fine..",2023-07-14
ed84009a-399c-4687-953f-cacf318c22fc,Etsy,Automotive,1,0,"Overall, I overpriced. The packaging was bad.!",2023-09-09
90e74588-2842-46e4-9b09-c233db2f12c1,Walmart,Home & Kitchen,3,1,"In summary, I met expectations. The service was fine. The worth was fine.!!",2024-04-26
edcdbd16-8bbc-4a18-8f8f-4549081807f9,Target,Home & Kitchen,3,1,"To be fair, I average quality. The responsive was fine.!!",2023-05-15
c7a0ab65-30f9-4533-9576-7a14a4929979,Etsy,Beauty,1,0,"After a month of use, I confusing instructions. The support was bad. The courier was bad..",2023-01-04
348d9100-0b54-46dc-b695-2b174255cfa5,Amazon,Toys & Games,3,0,"From my experience, I decent overall..",2024-12-28
77b6e09f-e2e3-4875-b2a3-9095e4dca0f8,Amazon,Home & Kitchen,1,0,"From my experience, I hard to set up. The packaging was bad. The expensive was bad.?",2024-10-08
cc2eb963-7856-459c-82a7-79bffab61877,Yelp,Pet Supplies,3,0,"From my experience, I acceptable. The cheap was fine..",2025-06-17
cfa3848f-4e6a-46ce-91a9-19368d1c08b1,Newegg,Sports & Outdoors,3,1,"After using it for a week, I nothing special. The expensive was fine..",2024-05-16
cd26dd1c-3fd7-4467-a916-95d46dd454c9,Walmart,Toys & Games,3,1,"Honestly, I acceptable. The rude was fine. The cheap was fine..",2023-08-13
c9b4f090-6a49-4ea4-bb4d-cb99e2f7185b,Newegg,Apparel,3,0,"Honestly, I works fine. The confusing was fine. The flimsy was fine..",2024-11-09
2c76a521-2cdd-4a9d-85b7-24bfb859e69a,Amazon,Toys & Games,3,1,"Honestly, I average quality. The cheap was fine..",2023-12-22
2c60b716-e126-404d-ac4c-f3546065bd32,Etsy,Toys & Games,3,1,"After a month of use, I average quality. The late was fine..",2024-09-07
8c468e87-6fa2-4aa2-96b4-054d4f074b37,Etsy,Toys & Games,3,1,"Overall, I nothing special.!!",2023-10-02
efd93e81-cde7-48be-b043-37bdc5e51ae2,Yelp,Automotive,3,0,"From my experience, I met expectations. The setup was fine..",2023-09-25
b06df2cc-22c0-4b03-92fc-4ecd2af67c54,Target,Books,3,1,"To be fair, I met expectations. The cheap was fine.?",2023-09-24
b03609d6-68a1-4467-bca8-4e53a05714c0,BestBuy,Electronics,1,0,"In summary, I terrible experience. The worth was bad..",2024-10-13
f08d9478-dd82-4f97-a805-80968fbb72ed,BestBuy,Electronics,3,1,"From my experience, I decent overall. The late was fine. The install was fine..",2024-07-02
d0e65d0a-46f7-42d8-91e8-b13348183063,Newegg,Beauty,5,1,"Overall, I does the job well..",2023-05-13
39850951-05e0-4985-aea4-43e3e219f602,Walmart,Pet Supplies,3,0,"Overall, I does what it says. The packaging was fine.?",2023-04-03
308a28bb-c0a6-44f3-9b8e-c1318aae69d7,BestBuy,Books,3,1,"After using it for a week, I as expected. The setup was fine.!",2024-06-15
ffa5a826-d38d-4ce3-8d40-5f88b893a972,BestBuy,Beauty,3,0,"In summary, I as expected. The install was fine.?",2025-05-30
a1796a68-8328-41a1-904a-983f765ab6ac,BestBuy,Beauty,3,1,"Honestly, I average quality. The help was fine.?",2023-08-09
93324385-c503-4ebe-9ba8-7a4dce8a8e71,Etsy,Automotive,5,1,"Overall, I great value. The price was great.!",2025-02-12
0cc4d867-3b91-40bf-a8cb-574688f1df74,Amazon,Automotive,3,0,"After a month of use, I as expected. The cheap was fine..",2023-02-13
c9f88f2d-e4ed-46c8-94fe-4456781745ab,BestBuy,Home & Kitchen,1,0,"After using it for a week, I arrived late. The support was bad. The install was bad..",2023-02-04
be9e8f22-c0f4-4c14-acfa-a5d6fc6fa339,Etsy,Sports & Outdoors,3,1,"To be fair, I okay for the price. The flimsy was fine. The worth was fine..",2025-04-17
9bd6f414-ed7e-4032-a12b-3b46fd9a7c30,Newegg,Sports & Outdoors,3,1,"Overall, I okay for the price. The support was fine.?",2023-01-21
5a127f56-823a-4a69-bbcf-b5694234c98d,Etsy,Electronics,1,0,"From my experience, I overpriced..",2023-04-08
692b4a58-4d68-4cf0-9e46-7f7513575160,Newegg,Pet Supplies,3,0,"After a month of use, I met expectations. The cost was fine. The instructions was fine.!!",2025-03-14
4d517fea-bba8-4bad-bbfe-2af97b07cadd,Target,Books,3,1,"Overall, I as expected. The worth was fine.!!",2023-10-08
821d8f8f-bd69-4ff5-942a-fa374aab52a6,Yelp,Grocery,4,1,"Honestly, I works perfectly..",2024-01-21
d710ddc4-599d-4bdd-b648-41d3993332e1,Target,Sports & Outdoors,3,0,"From my experience, I okay for the price. The service was fine. The late was fine.!!",2024-05-09
53bfb3f2-5f39-48cb-91b0-e7f0203434a1,Etsy,Sports & Outdoors,3,0,"In summary, I as expected. The value was fine.?",2023-01-18
6e3c3f8e-c0dc-4896-8524-ece6a5792248,Etsy,Grocery,3,0,"Honestly, I met expectations..",2024-04-08
2be4f0b0-182e-4587-b77d-239dee79f27f,Walmart,Beauty,3,1,"After a month of use, I does what it says. The cheap was fine..",2024-04-02
f9b279de-1abe-4fad-be33-f22fd59a786a,Target,Books,3,1,"Honestly, I okay for the price. The packaging was fine..",2023-05-28
5342995e-841f-4626-88cd-b2f542b4bf63,Amazon,Apparel,3,0,"After a month of use, I as expected. The service was fine. The install was fine..",2024-08-30
7adf1972-70a8-4901-a296-8aa8e320d39b,Amazon,Beauty,3,0,"To be fair, I average quality..",2024-06-19
2d8321f1-55a3-4e44-a23b-3284c9554a17,Newegg,Pet Supplies,3,0,"Honestly, I nothing special. The price was fine. The flimsy was fine.?",2023-11-15
bbb2bbb1-3275-4d71-bed2-2d0d94b5852b,Newegg,Books,3,0,"Overall, I average quality..",2024-12-06
b18a4da5-8146-494c-bbba-3bf07497a316,Walmart,Pet Supplies,3,0,"After a month of use, I met expectations.!",2023-10-02
f71c5fbf-58ab-43d5-984e-55351e1a6147,Newegg,Beauty,2,0,"From my experience, I cheaply made. The confusing was bad..",2023-11-17
690fb728-dc69-4176-83a2-f937560cb533,BestBuy,Beauty,3,1,"To be fair, I decent overall. The manual was fine..",2025-08-01
6e7dda3d-4d2a-4ed2-8c0d-4d94dc87676f,Target,Apparel,1,0,"To be fair, I broken on arrival. The quality was bad..",2025-02-14
e19a3128-5ef8-4b76-adbc-70a7fdbdbd9a,Yelp,Electronics,3,1,"Overall, I as expected. The responsive was fine..",2023-07-22
67ec832d-5aa0-402e-b971-5158fc086363,Newegg,Grocery,5,1,"Overall, I works perfectly.?",2024-05-22
f627bd98-8055-437b-b80b-0ac88d8be75f,Etsy,Home & Kitchen,3,0,"In summary, I as expected. The cheap was fine.?",2024-02-13
9bb993bd-4baa-4eca-8195-457fbb840f0b,BestBuy,Electronics,3,0,"Honestly, I okay for the price. The late was fine.!!",2024-06-19
07a1fba7-84a9-45e3-a853-2bda49dd3c4f,Walmart,Books,3,1,"From my experience, I acceptable..",2023-05-25
ac0e4a7d-f61f-4b74-b2c2-597c7c78580c,Walmart,Sports & Outdoors,3,0,"After using it for a week, I nothing special. The rude was fine..",2024-06-15
35991648-8943-4f6a-8c7f-918342ec0f65,BestBuy,Pet Supplies,3,1,"In summary, I decent overall. The agent was fine..",2025-08-07
ac43d4a0-ac78-44a2-86bb-e9e0ec54e294,Yelp,Home & Kitchen,1,0,"After a month of use, I cheaply made. The packaging was bad..",2023-01-11
ca7d4a54-2fed-4acf-b64d-3ff76dbd25f1,Target,Books,3,1,"To be fair, I average quality. The service was fine..",2023-01-06
212dcbac-dbb2-4d46-8961-2d7e8f28e9a0,Etsy,Sports & Outdoors,3,1,"After using it for a week, I nothing special. The cost was fine..",2024-07-04
7208b3ff-65f2-4896-8bdc-ebafac1d19a0,BestBuy,Grocery,3,0,"To be fair, I okay for the price. The setup was fine. The value was fine..",2023-03-10
4b950d93-bb44-4feb-85d6-fdc0f8c1e565,Etsy,Books,1,0,"After using it for a week, I cheaply made. The build was bad. The easy was bad.!",2025-08-08
fa9206cc-5241-4baf-9690-b205ced5d0ea,BestBuy,Beauty,3,0,"From my experience, I works fine. The confusing was fine.!!",2024-01-12
194f5e53-ee38-4155-9a5b-9ed846417b46,Newegg,Pet Supplies,3,0,"From my experience, I met expectations. The help was fine..",2023-03-21
63e02215-9fc1-477c-a426-6420311c9fe8,Yelp,Pet Supplies,3,0,"In summary, I okay for the price. The worth was fine.!!",2023-07-02
083c7a35-e220-47e9-9b15-e61a681d6114,Walmart,Sports & Outdoors,3,0,"From my experience, I okay for the price. The shipping was fine. The value was fine.?",2023-12-05
d04da442-efd3-4892-b3d7-5681511af0e0,Newegg,Pet Supplies,3,1,"After a month of use, I works fine. The defect was fine..",2023-08-03
7b80f185-a06d-4b5d-b9bd-4ead00c9c44d,Amazon,Home & Kitchen,5,1,"In summary, I worth every penny. The install was great..",2025-08-09
efd89b33-3683-423b-afa2-0f04ff870194,Yelp,Pet Supplies,3,1,"In summary, I average quality..",2025-06-14
15b73494-e53a-496b-8d56-ff75afc8fa36,BestBuy,Electronics,3,0,"In summary, I okay for the price. The quality was fine..",2024-03-11
465e595d-ca91-4423-a190-b58b308c3f07,BestBuy,Grocery,3,1,"In summary, I works fine. The instructions was fine. The delivery was fine.?",2024-01-22
